trial_id,stim1,stim2,spkr1,spkr2,lang1,lang2,utt1,utt2,utterance_pair,speaker_identity,stimulus_language,cnceleb_resnet34,cnceleb_resnet34_LM,voxceleb_ECAPA1024,voxceleb_ECAPA1024_LM,voxceleb_ECAPA512,voxceleb_ECAPA512_LM,voxceleb_ecapa512_dino,voxceleb_CAM++,voxceleb_CAM++_LM,voxceleb_resnet34,voxceleb_resnet34_LM,voxblink2_samresnet34,voxblink2_samresnet34_ft,voxblink2_samresnet100,voxblink2_samresnet100_ft,voxceleb_resnet152_LM,voxceleb_resnet221_LM,voxceleb_resnet293_LM
T072,VF19D_Can_utt1.wav,VF23C_Eng_utt2.wav,VF19D,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.7095836699008942,0.687907263636589,0.6268236488103867,0.6554796397686005,0.6041429936885834,0.5914775282144547,0.6511594355106354,0.6447460353374481,0.6369935423135757,0.6309256255626678,0.6377786695957184,0.5915965586900711,0.5790675580501556,0.6092044711112976,0.5740948617458344,0.6152489855885506,0.6362063735723495,0.6419813930988312
T073,VF19D_Can_utt1.wav,VF26A_Eng_utt2.wav,VF19D,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6545525044202805,0.6437092274427414,0.5884359627962112,0.5834048837423325,0.6096368208527565,0.6016687825322151,0.6491331309080124,0.6365929991006851,0.6360723525285721,0.6029510274529457,0.5856124758720398,0.6213917434215546,0.6091169193387032,0.5819030031561852,0.589385561645031,0.5543073788285255,0.5152057111263275,0.5437726154923439
T074,VF19D_Can_utt1.wav,VF32A_Eng_utt2.wav,VF19D,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6798248738050461,0.6774960607290268,0.6818354576826096,0.662856712937355,0.7000132948160172,0.6749487072229385,0.7171928137540817,0.7193774282932281,0.702922597527504,0.6981865465641022,0.6829735934734344,0.6475374847650528,0.6057547703385353,0.6394239217042923,0.6221620589494705,0.6281173527240753,0.5905868485569954,0.6254388093948364
T075,VF21A_Can_utt1.wav,VF21A_Eng_utt2.wav,VF21A,VF21A,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7566219568252563,0.7616777718067169,0.7134665101766586,0.7044387012720108,0.7085625976324081,0.7085071057081223,0.6790854781866074,0.6603408306837082,0.6640803068876266,0.6758778989315033,0.6772369295358658,0.7580681145191193,0.7148168087005615,0.748823881149292,0.7481242418289185,0.6591466665267944,0.6685914844274521,0.6669061034917831
T076,VF21A_Can_utt1.wav,VF21B_Eng_utt2.wav,VF21A,VF21B,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6326498836278915,0.6436864882707596,0.6047348007559776,0.5967481359839439,0.5720092952251434,0.5756903365254402,0.6300085484981537,0.5724529474973679,0.595356784760952,0.5589403845369816,0.5602937787771225,0.5983971059322357,0.5679282173514366,0.560273077338934,0.5383567921817303,0.5811938568949699,0.5796195864677429,0.583368793129921
T077,VF21A_Can_utt1.wav,VF21C_Eng_utt2.wav,VF21A,VF21C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5367488078773022,0.5335197299718857,0.5701103806495667,0.5752458944916725,0.5946599915623665,0.6073340699076653,0.6029573902487755,0.5707997158169746,0.5868420824408531,0.5783205330371857,0.6058387234807014,0.6061227396130562,0.6125213876366615,0.6341092586517334,0.6481023728847504,0.5834373235702515,0.6431855857372284,0.6430985778570175
T078,VF21A_Can_utt1.wav,VF21D_Eng_utt2.wav,VF21A,VF21D,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5928940996527672,0.5780631452798843,0.5013453318970278,0.4870982663705945,0.5482670105993748,0.5571200214326382,0.6314249783754349,0.5722223743796349,0.57059096544981,0.5001670363853918,0.5111612034961581,0.5505736321210861,0.4717912841588259,0.5715856477618217,0.5337439216673374,0.48306369967758656,0.48164173401892185,0.48874165676534176
T079,VF21A_Can_utt1.wav,VF23B_Eng_utt2.wav,VF21A,VF23B,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6322957277297974,0.6301160305738449,0.5193600039929152,0.5180489309132099,0.5052136345766485,0.5082825012505054,0.5870592668652534,0.5065490244887769,0.5123477894812822,0.5079079316928983,0.4963989455718547,0.5314748585224152,0.5024773357436061,0.5345573984086514,0.5028703887946904,0.47524489276111126,0.5299924220889807,0.5111578032374382
T080,VF21A_Can_utt1.wav,VF23C_Eng_utt2.wav,VF21A,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.7059464603662491,0.7004161030054092,0.5927084535360336,0.6142392158508301,0.52637979388237,0.5322257280349731,0.5965316891670227,0.6058430522680283,0.6527660191059113,0.5238806921988726,0.4992930804146454,0.640352800488472,0.5360862538218498,0.6575766056776047,0.5599784180521965,0.535245917737484,0.5638109520077705,0.5467121712863445
T081,VF21A_Can_utt1.wav,VF26A_Eng_utt2.wav,VF21A,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6220230013132095,0.6024321168661118,0.5810132995247841,0.5682209134101868,0.5965471640229225,0.5924391075968742,0.7071449011564255,0.6639368087053299,0.6604743599891663,0.5603081993758678,0.5692225620150566,0.6551140993833542,0.6441104710102081,0.6069950237870216,0.6041050180792809,0.5460440926253796,0.5536749064922333,0.5221316963434219
T082,VF21A_Can_utt1.wav,VF32A_Eng_utt2.wav,VF21A,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5799792855978012,0.5741189792752266,0.6013648808002472,0.6063029393553734,0.5657410025596619,0.5692441686987877,0.6504784375429153,0.5981087908148766,0.6321215927600861,0.555483091622591,0.5685651153326035,0.5980428233742714,0.5816248282790184,0.5945850685238838,0.6114625483751297,0.5263012629002333,0.5607586279511452,0.5335751585662365
T083,VF21B_Can_utt1.wav,VF21B_Eng_utt2.wav,VF21B,VF21B,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7944987714290619,0.7847232222557068,0.788511335849762,0.7619586288928986,0.7998498678207397,0.784104973077774,0.7980293333530426,0.8021060228347778,0.7906137704849243,0.8110751509666443,0.788042426109314,0.8261701464653015,0.8121998608112335,0.857294887304306,0.8620794117450714,0.8101999759674072,0.8091644942760468,0.7964977324008942
T084,VF21B_Can_utt1.wav,VF21C_Eng_utt2.wav,VF21B,VF21C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6821066290140152,0.6769807934761047,0.7557626962661743,0.753563642501831,0.7790994048118591,0.7720904648303986,0.7661763727664948,0.7575939893722534,0.7524145841598511,0.7761578857898712,0.7784151136875153,0.7480759173631668,0.728630855679512,0.7623421251773834,0.8028114438056946,0.7344056218862534,0.7212421298027039,0.7090029567480087
T085,VF21B_Can_utt1.wav,VF21D_Eng_utt2.wav,VF21B,VF21D,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6884247809648514,0.6702623516321182,0.6640236377716064,0.6413779258728027,0.6758934408426285,0.6655721813440323,0.7410098314285278,0.646634116768837,0.6648913770914078,0.652397096157074,0.6513017117977142,0.5933247581124306,0.5407777801156044,0.6424382030963898,0.6632719784975052,0.6767192929983139,0.627984881401062,0.5943159386515617
T086,VF21B_Can_utt1.wav,VF23B_Eng_utt2.wav,VF21B,VF23B,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6339358538389206,0.6526076197624207,0.5380389578640461,0.5446447655558586,0.5222978703677654,0.5184884648770094,0.5820101723074913,0.4873704509809613,0.48681164626032114,0.4932383503764868,0.49948291591135785,0.5644119679927826,0.5680060535669327,0.5757322907447815,0.5673318058252335,0.5486716441810131,0.5753438174724579,0.5480619519948959
T087,VF21B_Can_utt1.wav,VF23C_Eng_utt2.wav,VF21B,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5994399785995483,0.5930012241005898,0.49581791926175356,0.5098209092393517,0.5174647122621536,0.502224697265774,0.5940559580922127,0.5024367191363126,0.5009361747652292,0.5017520618857816,0.5062631284818053,0.5500193685293198,0.4579280987381935,0.5033105455804616,0.46266884729266167,0.5055289925076067,0.5109424078837037,0.48715727496892214
T088,VF21B_Can_utt1.wav,VF26A_Eng_utt2.wav,VF21B,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.600803829729557,0.6118863299489021,0.615716964006424,0.5972031205892563,0.6111699268221855,0.6152549386024475,0.7018762826919556,0.6729255318641663,0.6790659576654434,0.6407592594623566,0.644887775182724,0.6653243452310562,0.6629627496004105,0.6079549118876457,0.6652467101812363,0.6239203214645386,0.6123966127634048,0.6020490750670433
T089,VF21B_Can_utt1.wav,VF32A_Eng_utt2.wav,VF21B,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6206328719854355,0.6352599114179611,0.6856663376092911,0.6623177230358124,0.6573954075574875,0.6413351148366928,0.7255255728960037,0.6470668017864227,0.672059029340744,0.6571816205978394,0.658263772726059,0.5869136303663254,0.5611464641988277,0.5660990998148918,0.5544784553349018,0.6212368160486221,0.6334129422903061,0.6060026288032532
T090,VF21C_Can_utt1.wav,VF21C_Eng_utt2.wav,VF21C,VF21C,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7809759378433228,0.7679263949394226,0.667168915271759,0.6411145180463791,0.7120150327682495,0.6849134713411331,0.7586441040039062,0.7222741842269897,0.7023480534553528,0.7201493680477142,0.7201907783746719,0.7638441622257233,0.7120688408613205,0.8163940608501434,0.8127647042274475,0.7101668864488602,0.7577323615550995,0.6915523260831833
T091,VF21C_Can_utt1.wav,VF21D_Eng_utt2.wav,VF21C,VF21D,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5630581229925156,0.5641472339630127,0.5789621993899345,0.5756937339901924,0.6060192957520485,0.6039073839783669,0.641424298286438,0.5671501755714417,0.5861522480845451,0.5282542686909437,0.5312637500464916,0.5435799397528172,0.4941521002911031,0.5947921052575111,0.6016050726175308,0.5523136593401432,0.5136301359161735,0.5286837257444859
T092,VF21C_Can_utt1.wav,VF23B_Eng_utt2.wav,VF21C,VF23B,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5609802156686783,0.585447408258915,0.5902549102902412,0.5952648296952248,0.5736316069960594,0.5649585649371147,0.5880259573459625,0.5687907487154007,0.5766757801175117,0.523355333134532,0.5469778515398502,0.5613068528473377,0.5613075755536556,0.5749830976128578,0.5755629986524582,0.5226092729717493,0.5956293866038322,0.62034622579813
T093,VF21C_Can_utt1.wav,VF23C_Eng_utt2.wav,VF21C,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.601949006319046,0.6058702990412712,0.5510720536112785,0.5427012592554092,0.5463365688920021,0.5288588758558035,0.5798117443919182,0.5475882142782211,0.5472552664577961,0.532581266015768,0.5248945038765669,0.5139435706660151,0.4811159763485193,0.5010838275775313,0.440508633852005,0.5188203882426023,0.5592570938169956,0.5363855361938477
T094,VF21C_Can_utt1.wav,VF26A_Eng_utt2.wav,VF21C,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5595368184149265,0.5806150436401367,0.5376039668917656,0.5258028656244278,0.5586867965757847,0.5724470019340515,0.6198453530669212,0.5408546812832355,0.5600106902420521,0.5275778975337744,0.5415167137980461,0.6133478209376335,0.6076963245868683,0.607982873916626,0.6551226526498795,0.594836488366127,0.5315209180116653,0.558325782418251
T095,VF21C_Can_utt1.wav,VF32A_Eng_utt2.wav,VF21C,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5927165225148201,0.620091050863266,0.6277412921190262,0.6026780158281326,0.5923790037631989,0.5747393816709518,0.6405324786901474,0.5808125361800194,0.601502038538456,0.5615181736648083,0.5791811496019363,0.5773703381419182,0.5719816759228706,0.5574315972626209,0.548563789576292,0.5950850248336792,0.5669213533401489,0.6076560467481613
T096,VF21D_Can_utt1.wav,VF21D_Eng_utt2.wav,VF21D,VF21D,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7594243586063385,0.7372419983148575,0.699444979429245,0.696423664689064,0.7915287017822266,0.781754344701767,0.7875600457191467,0.7277278304100037,0.7223827093839645,0.7251699864864349,0.7405617237091064,0.7896549105644226,0.7258795946836472,0.824165552854538,0.7895102500915527,0.7579137980937958,0.7722537815570831,0.7487338185310364
T097,VF21D_Can_utt1.wav,VF23B_Eng_utt2.wav,VF21D,VF23B,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6440729051828384,0.6610247939825058,0.5941892713308334,0.6001556888222694,0.581098198890686,0.5983759090304375,0.6147109270095825,0.5631247088313103,0.5509978570044041,0.5660382062196732,0.5737730264663696,0.6194907799363136,0.6171203628182411,0.5944849476218224,0.6042600348591805,0.5486981496214867,0.6323279440402985,0.5895542949438095
T098,VF21D_Can_utt1.wav,VF23C_Eng_utt2.wav,VF21D,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5893313586711884,0.5766805410385132,0.45862510427832603,0.47251185216009617,0.44606437534093857,0.43918313831090927,0.53630780428648,0.42183104902505875,0.43613044917583466,0.4364761561155319,0.43665215373039246,0.5020443615503609,0.43371961265802383,0.4687592200934887,0.4230159521102905,0.4668489508330822,0.47326251678168774,0.4633915387094021
T099,VF21D_Can_utt1.wav,VF26A_Eng_utt2.wav,VF21D,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.622223824262619,0.639232337474823,0.6640856862068176,0.6692596077919006,0.6332874149084091,0.6557815819978714,0.7865677177906036,0.7133859544992447,0.7221701741218567,0.6862928420305252,0.7031412422657013,0.6995295435190201,0.6567379683256149,0.6746897995471954,0.6783922016620636,0.6614407747983932,0.6644338667392731,0.6693719625473022
T100,VF21D_Can_utt1.wav,VF32A_Eng_utt2.wav,VF21D,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.655475452542305,0.6656820774078369,0.6658537238836288,0.6547192335128784,0.6086334064602852,0.633538007736206,0.6615290939807892,0.6482963114976883,0.6587711870670319,0.6237279623746872,0.6343925893306732,0.6681957989931107,0.649048462510109,0.6649048030376434,0.6755401492118835,0.6447295397520065,0.6582576781511307,0.605154886841774
T101,VF23B_Can_utt1.wav,VF23B_Eng_utt2.wav,VF23B,VF23B,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7255404889583588,0.7314298748970032,0.7503812313079834,0.7562322616577148,0.7295024245977402,0.7329358756542206,0.7059140354394913,0.7645220756530762,0.7445627748966217,0.7602291107177734,0.7622107267379761,0.742683470249176,0.7086238712072372,0.7679345607757568,0.7096879929304123,0.7181640118360519,0.7537719011306763,0.7618365287780762
T102,VF23B_Can_utt1.wav,VF23C_Eng_utt2.wav,VF23B,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6738744676113129,0.6587879210710526,0.5489778220653534,0.5730919167399406,0.524660512804985,0.531070226803422,0.6069710478186607,0.5355935581028461,0.6026343628764153,0.5195002853870392,0.5154346888884902,0.5652705878019333,0.4973305631428957,0.5516902841627598,0.465005811303854,0.5343691259622574,0.49126862548291683,0.5312398243695498
T103,VF23B_Can_utt1.wav,VF26A_Eng_utt2.wav,VF23B,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.5787433311343193,0.5856489017605782,0.560147687792778,0.5719654932618141,0.5657893568277359,0.574484646320343,0.5548843294382095,0.5393440276384354,0.5320139043033123,0.5598543584346771,0.563440352678299,0.5369517542421818,0.5530927702784538,0.5417309328913689,0.5060428907163441,0.5677209049463272,0.5743956565856934,0.5263632126152515
T104,VF23B_Can_utt1.wav,VF32A_Eng_utt2.wav,VF23B,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6007120236754417,0.6088860854506493,0.660670205950737,0.6893990635871887,0.5590649507939816,0.573602169752121,0.6001763865351677,0.6007879674434662,0.6300994902849197,0.5388726592063904,0.5510227419435978,0.5442560277879238,0.537010308355093,0.553236473351717,0.5291528701782227,0.5782785564661026,0.5319043770432472,0.5976817235350609
T105,VF23C_Can_utt1.wav,VF23C_Eng_utt2.wav,VF23C,VF23C,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.8150709271430969,0.8070970177650452,0.759811669588089,0.730866327881813,0.701367974281311,0.6920647919178009,0.7545541822910309,0.7285120338201523,0.7368737608194351,0.6786822229623795,0.6695495098829269,0.7722318768501282,0.6554004997014999,0.7435598075389862,0.6479756087064743,0.6780140399932861,0.7151679843664169,0.7484630942344666
T106,VF23C_Can_utt1.wav,VF26A_Eng_utt2.wav,VF23C,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.6204312816262245,0.6101988703012466,0.5233007296919823,0.5231149327009916,0.5074006402865052,0.5008731221896596,0.6148529499769211,0.5306195318698883,0.5497404709458351,0.5461154840886593,0.5433644764125347,0.5972273126244545,0.560469139367342,0.5859244540333748,0.5894120708107948,0.4893677541986108,0.4480259381234646,0.46347860246896744
T107,VF23C_Can_utt1.wav,VF32A_Eng_utt2.wav,VF23C,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.661263570189476,0.6510029882192612,0.6291139274835587,0.6098826006054878,0.5671378970146179,0.5480303056538105,0.6096629500389099,0.5801653936505318,0.5965635403990746,0.5614058896899223,0.5529120080173016,0.594051867723465,0.5394520200788975,0.5750335827469826,0.587003581225872,0.5617224611341953,0.5498371869325638,0.5658167824149132
T108,VF26A_Can_utt1.wav,VF26A_Eng_utt2.wav,VF26A,VF26A,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.7675405740737915,0.7619485855102539,0.8080875277519226,0.8092035353183746,0.7983328998088837,0.8110120296478271,0.8155212998390198,0.7815702855587006,0.7524154186248779,0.7953427135944366,0.7668954730033875,0.8463324308395386,0.8634909987449646,0.871720552444458,0.9075974822044373,0.7852981686592102,0.8245824873447418,0.8488430380821228
T109,VF26A_Can_utt1.wav,VF32A_Eng_utt2.wav,VF26A,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,diff,mixed,0.7202775180339813,0.7419367730617523,0.5840627104043961,0.5821119323372841,0.5869600623846054,0.578755334019661,0.648847296833992,0.5924505293369293,0.5705200582742691,0.5918524339795113,0.5615600645542145,0.5993307381868362,0.5796140730381012,0.6615485101938248,0.623930960893631,0.6015693545341492,0.6208031103014946,0.6088310182094574
T110,VF32A_Can_utt1.wav,VF32A_Eng_utt2.wav,VF32A,VF32A,Can,Eng,utt_c1,utt_e2,c1_e2,same,mixed,0.8239786922931671,0.8146606385707855,0.7921669781208038,0.8033810257911682,0.7768191695213318,0.7657979130744934,0.7711537480354309,0.7874351143836975,0.7590089440345764,0.7520397007465363,0.752708375453949,0.8102050423622131,0.7904051840305328,0.8055345416069031,0.8043446242809296,0.7742640674114227,0.7845660746097565,0.7367479652166367
T111,VF19B_Eng_utt1.wav,VF19B_Can_utt2.wav,VF19B,VF19B,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.789174884557724,0.7876607477664948,0.7612531185150146,0.7516710758209229,0.7965511679649353,0.7788253426551819,0.7712158262729645,0.7705890536308289,0.7606588304042816,0.8061290383338928,0.7871626913547516,0.8011302351951599,0.7889946699142456,0.810701847076416,0.7831621170043945,0.8079787790775299,0.7808834612369537,0.7800678908824921
T112,VF19B_Eng_utt1.wav,VF19D_Can_utt2.wav,VF19B,VF19D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6761311739683151,0.6554523706436157,0.6285759508609772,0.6197928339242935,0.6396516710519791,0.6255798637866974,0.6087973937392235,0.6292361170053482,0.5971493721008301,0.6079455837607384,0.6021065935492516,0.6412821710109711,0.6330746412277222,0.6051349714398384,0.56468615680933,0.6651058048009872,0.6396158933639526,0.6180234551429749
T113,VF19B_Eng_utt1.wav,VF21A_Can_utt2.wav,VF19B,VF21A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6072427481412888,0.6046400219202042,0.5700749158859253,0.5717840939760208,0.5866008028388023,0.5708556771278381,0.6085018962621689,0.5424390509724617,0.5693857446312904,0.5649519935250282,0.5652341544628143,0.5562593601644039,0.525007801130414,0.5361916981637478,0.49475313862785697,0.5610417574644089,0.5678006485104561,0.598400168120861
T114,VF19B_Eng_utt1.wav,VF21B_Can_utt2.wav,VF19B,VF21B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6848693341016769,0.6759507060050964,0.5983483493328094,0.5864644721150398,0.6170333921909332,0.5946884378790855,0.6448459178209305,0.6537238210439682,0.6091893464326859,0.6539612263441086,0.6448628306388855,0.6294202655553818,0.6407664269208908,0.5802194103598595,0.5886438190937042,0.695091113448143,0.6314070969820023,0.6397302150726318
T115,VF19B_Eng_utt1.wav,VF21C_Can_utt2.wav,VF19B,VF21C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6662968844175339,0.6746281087398529,0.6142248138785362,0.5842178240418434,0.5913238152861595,0.564595066010952,0.6487609148025513,0.590490534901619,0.5696118995547295,0.5925255045294762,0.5954673290252686,0.5620893314480782,0.5931837931275368,0.5441786721348763,0.5610377117991447,0.6188738495111465,0.5909539312124252,0.6206557303667068
T116,VF19B_Eng_utt1.wav,VF21D_Can_utt2.wav,VF19B,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6383810937404633,0.6107108220458031,0.5360589511692524,0.5213154703378677,0.5607074908912182,0.5418865792453289,0.6509800851345062,0.5887808054685593,0.5615801773965359,0.5969805866479874,0.6049769744277,0.5730141550302505,0.5758464112877846,0.5266908947378397,0.5119148809462786,0.6606065183877945,0.6171318590641022,0.5432478822767735
T117,VF19B_Eng_utt1.wav,VF23B_Can_utt2.wav,VF19B,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6137610748410225,0.6108914688229561,0.6111172437667847,0.6184633523225784,0.6146524399518967,0.6210281476378441,0.599504180252552,0.6108774766325951,0.6287003755569458,0.5980343744158745,0.5857023522257805,0.5621692575514317,0.6091161519289017,0.5692016780376434,0.5864515826106071,0.6142944693565369,0.6660705357789993,0.6014153212308884
T118,VF19B_Eng_utt1.wav,VF23C_Can_utt2.wav,VF19B,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6900642663240433,0.6811899095773697,0.527429424226284,0.513459493406117,0.5901151299476624,0.5709187835454941,0.5999543592333794,0.48591537680476904,0.48555199708789587,0.633667379617691,0.6100346222519875,0.5774083137512207,0.5792450979351997,0.5673724561929703,0.5290716737508774,0.6342230886220932,0.6528623551130295,0.6034088805317879
T119,VF19B_Eng_utt1.wav,VF26A_Can_utt2.wav,VF19B,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6737700253725052,0.6698539704084396,0.5808516815304756,0.5815430730581284,0.5893212556838989,0.6025055721402168,0.6089594811201096,0.604706846177578,0.5859527289867401,0.5800379812717438,0.5767513737082481,0.5341027081012726,0.5323960073292255,0.5270864348858595,0.5059198243543506,0.6040040925145149,0.570202924311161,0.5726947262883186
T120,VF19B_Eng_utt1.wav,VF32A_Can_utt2.wav,VF19B,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7084804624319077,0.7048734426498413,0.6542229503393173,0.6387751400470734,0.6701498925685883,0.654186025261879,0.6211993172764778,0.6534707546234131,0.6259332746267319,0.7012103348970413,0.7122657150030136,0.6676099896430969,0.6257357746362686,0.6441385596990585,0.6215145140886307,0.6793646812438965,0.7357487678527832,0.6164233162999153
T121,VF19D_Eng_utt1.wav,VF19D_Can_utt2.wav,VF19D,VF19D,Eng,Can,utt_e1,utt_c2,e1_c2,same,mixed,0.7972107827663422,0.7650251388549805,0.7826946675777435,0.7636217176914215,0.8013291954994202,0.78005051612854,0.7981821298599243,0.8180837631225586,0.8161420226097107,0.7537055015563965,0.7323918640613556,0.7763845324516296,0.7342332005500793,0.7878897786140442,0.7636860907077789,0.7726642191410065,0.7974322736263275,0.7771573662757874
T122,VF19D_Eng_utt1.wav,VF21A_Can_utt2.wav,VF19D,VF21A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6437193751335144,0.636950820684433,0.6429090946912766,0.6217716708779335,0.6190280094742775,0.6058440282940865,0.6409805864095688,0.6646035015583038,0.6628373265266418,0.5842791125178337,0.5906666815280914,0.594306081533432,0.5747718140482903,0.6002901718020439,0.5622119195759296,0.5828977003693581,0.5959698706865311,0.5707414001226425
T123,VF19D_Eng_utt1.wav,VF21B_Can_utt2.wav,VF19D,VF21B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.569379486143589,0.5648012235760689,0.624592512845993,0.6076800525188446,0.6553917080163956,0.6375598609447479,0.6300192922353745,0.6622458398342133,0.6426860392093658,0.6266840845346451,0.642786905169487,0.6213226690888405,0.5997794941067696,0.6307787150144577,0.6170782148838043,0.6366812884807587,0.6440183818340302,0.6125987842679024
T124,VF19D_Eng_utt1.wav,VF21C_Can_utt2.wav,VF19D,VF21C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5904490202665329,0.5989426299929619,0.6344795525074005,0.6022956147789955,0.637665793299675,0.6124787256121635,0.5885091796517372,0.6913291215896606,0.685090959072113,0.6245621517300606,0.6279155015945435,0.6189228370785713,0.6603725701570511,0.6101469397544861,0.6237608194351196,0.6640048623085022,0.6606568545103073,0.6697148531675339
T125,VF19D_Eng_utt1.wav,VF21D_Can_utt2.wav,VF19D,VF21D,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5657823607325554,0.5423064306378365,0.6382982730865479,0.6181485429406166,0.6533181220293045,0.6406078338623047,0.6234764605760574,0.5553231351077557,0.5433709137141705,0.6166133806109428,0.6175315603613853,0.5913184359669685,0.5857672244310379,0.5845211148262024,0.5766439139842987,0.6624754220247269,0.6660779565572739,0.6162690222263336
T126,VF19D_Eng_utt1.wav,VF23B_Can_utt2.wav,VF19D,VF23B,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.5645743981003761,0.5600443482398987,0.591600202023983,0.5887762904167175,0.5685669332742691,0.5793873071670532,0.5994959399104118,0.60592882335186,0.6530129164457321,0.4989216506946832,0.5165740419179201,0.5267125368118286,0.5453311428427696,0.5453270897269249,0.524721285328269,0.5505624823272228,0.5825018063187599,0.5190851539373398
T127,VF19D_Eng_utt1.wav,VF23C_Can_utt2.wav,VF19D,VF23C,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6551526337862015,0.6481837034225464,0.5445245429873466,0.5462588369846344,0.5407182611525059,0.5410936549305916,0.5851984322071075,0.6259264200925827,0.6316452771425247,0.5990370362997055,0.6127566918730736,0.5960048958659172,0.5924169421195984,0.6224653124809265,0.605586513876915,0.6280787885189056,0.65488101541996,0.6692215651273727
T128,VF19D_Eng_utt1.wav,VF26A_Can_utt2.wav,VF19D,VF26A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.6407324373722076,0.6333610713481903,0.6355184018611908,0.6316965520381927,0.6594098955392838,0.6677342504262924,0.6382108181715012,0.6052363514900208,0.6130921393632889,0.5985034555196762,0.6025765240192413,0.5874658450484276,0.6026728749275208,0.5974682122468948,0.5768352448940277,0.6296510398387909,0.6322457194328308,0.6408872455358505
T129,VF19D_Eng_utt1.wav,VF32A_Can_utt2.wav,VF19D,VF32A,Eng,Can,utt_e1,utt_c2,e1_c2,diff,mixed,0.7133243083953857,0.7039944976568222,0.6205051019787788,0.6305682957172394,0.7071353197097778,0.7011208385229111,0.7056049704551697,0.6672599613666534,0.6640142649412155,0.6094640344381332,0.5983358025550842,0.622353807091713,0.5939206853508949,0.5953062102198601,0.5652499198913574,0.6012905463576317,0.6246210113167763,0.6139588207006454
